insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
0.95,1722,28340,1.69617,1.5428259,25.5259515571,16.6900843027,55.97361
0.96,1763,28776,1.694243,1.553203,17.6282306163,16.5335207234,55.910019
0.97,1795,27904,1.717815,1.56165,25.8594594595,15.7303697623,54.97008
0.98,1826,28340,1.729222,1.5521,24.3839541547,15.6888607405,55.335104
0.99,1847,28340,1.749109,1.557021,24.1838709677,15.4992483677,54.222379
1.0,1874,28340,1.774678,1.562916,23.828125,15.2627405338,55.015018
1.01,1900,28776,1.7993,1.54128,27.2781456954,15.2740424465,55.7783
1.02,1928,29212,1.739056,1.511552,23.9479166667,15.2640909313,53.910736
1.03,1944,29648,1.753488,1.432728,21.467191601,15.3566958727,54.358128
1.04,1966,29430,1.74974,1.294611,27.0569620253,15.061937417,52.4922
1.05,1978,26814,1.728772,1.2800627,28.0651041667,13.6340461361,48.405616
1.06,1992,28776,1.701168,1.256952,25.5341246291,14.5223278663,49.333872
1.07,2010,28776,1.71654,1.2493155,26.9166666667,14.3852877242,49.77966
1.08,2017,23108,1.722518,1.244489,24.6448598131,11.5092995235,39.617914
1.09,2023,28776,1.675044,1.240099,24.6272965879,14.2869102011,48.576276
1.1,2026,28776,1.677528,1.240925,27.222972973,14.2648818154,48.648312
1.11,2034,29648,1.65771,1.2333159,27.4048257373,14.6365266297,49.7313
1.12,2036,30084,1.59826,1.233816,25.7245508982,14.836562251,47.9478
1.13,2039,29866,1.600615,1.2317599,28.6785714286,14.7067861797,48.01845
1.14,2039,28994,1.600615,1.2317599,27.1400966184,14.2773909627,46.417835
1.15,2041,30084,1.602185,1.232764,23.9682997118,14.7993246913,48.06555
1.16,2041,30084,1.602185,1.232764,26.782729805,14.7993246913,48.06555
1.17,2044,28776,1.537088,1.2301814,27.6480263158,14.1344327169,44.575552
1.18,2044,29866,1.537088,1.2301814,26.8031914894,14.6698278955,46.11264
1.19,2045,29430,1.53784,1.229045,27.9893899204,14.4484707838,44.59736
1.2,2047,29430,1.502498,1.230247,25.6444444444,14.4343242226,43.572442
1.21,2048,30084,1.503232,1.2301312,24.2874396135,14.7477856484,45.09696
1.22,2048,20492,1.503232,1.2301312,27.6225352113,10.0455931228,31.567872
1.23,2049,30084,1.503966,1.2294,27.9,14.7407243033,45.11898
1.24,2049,28776,1.503966,1.2294,27.0380434783,14.0998232466,43.615014
1.25,2049,29212,1.503966,1.2294,29.7547169811,14.3134569322,43.615014
1.26,2050,27468,1.5047,1.23,26.3153638814,13.4525798126,40.6269
1.27,2051,30084,1.505434,1.2306,25.3426791277,14.7267087742,45.16302
1.28,2054,30084,1.507636,1.230346,26.9669421488,14.7052546725,45.22908
1.29,2056,29866,1.509104,1.231544,28.3208722741,14.5844871024,45.27312
1.3,2063,29866,1.442037,1.229548,26.7606837607,14.5362385709,41.819073
1.31,2063,29866,1.442037,1.229548,30.5137614679,14.5362385709,41.819073
1.32,2070,29866,1.41174,1.22958,28.2006079027,14.4889308828,40.94046
1.33,2072,29430,1.413104,1.2296284,24.6997245179,14.2641078645,40.980016
1.34,2073,29866,1.413786,1.229289,27.4952978056,14.4687297005,40.999794
1.35,2076,28558,1.413756,1.231068,27.3636363636,13.8157542233,39.585168
1.36,2082,29648,1.417842,1.230462,27.2339181287,14.303603496,41.117418
1.37,2083,29430,1.418523,1.231053,28.0570469799,14.1921521747,41.137167
1.38,2086,30084,1.420566,1.23074,27.2383900929,14.4877713636,41.196414
1.39,2091,23108,1.423971,1.2305535,26.7796143251,11.103143219,32.751333
1.4,2101,28776,1.430781,1.229085,23.8461538462,13.7641118269,40.061868
1.41,2108,27904,1.389172,1.228964,26.8581818182,13.304556692,37.507644
1.42,2116,28776,1.371168,1.231512,27.0781671159,13.6727894874,38.392704
1.43,2129,29212,1.379592,1.2275814,26.2817679558,13.8002526757,38.628576
1.44,2140,29430,1.38672,1.228467,26.8895348837,13.8355230737,38.82816
1.45,2149,29212,1.392552,1.229228,25.1409574468,13.6785470796,38.991456
1.46,2161,28994,1.36143,1.229609,22.6345177665,13.5052623803,36.75861
1.47,2173,29212,1.36899,1.2329602,26.4579124579,13.5364537807,36.96273
1.48,2182,30084,1.37466,1.23283,26.64781491,13.886251382,38.49048
1.49,2196,29212,1.38348,1.236348,23.3486486486,13.4033847986,37.35396
1.5,2214,28776,1.374894,1.2361869,25.4222222222,13.1017481948,35.747244
1.51,2231,25288,1.385451,1.240436,24.0923913043,11.4305849464,31.865373
1.52,2251,30084,1.379863,1.242552,20.6,13.4851135209,37.256301
1.53,2267,29430,1.389671,1.2461699,23.8357142857,13.1045437509,36.131446
1.54,2285,30084,1.364145,1.249895,24.0487179487,13.2961573732,36.831915
1.55,2298,28776,1.371906,1.2527547,23.7725,12.6497355713,35.669556
1.56,2319,28558,1.384443,1.254579,19.5592105263,12.4467951489,34.611075
1.57,2337,28558,1.395189,1.259643,22.1373493976,12.355940723,34.879725
1.58,2364,13516,1.411308,1.267104,20.8174603175,5.78470914779,16.935696
1.59,2377,29212,1.419069,1.271695,16.7495652174,12.4375342518,35.476725
1.6,2404,28558,1.39432,1.278928,21.0866807611,12.0301233449,33.46368
1.61,2431,28994,1.400256,1.283568,18.5493273543,12.084506541,33.606144
1.62,2454,30084,1.406142,1.290804,18.7316017316,12.426970879,35.15355
1.63,2483,30084,1.422759,1.3008437,17.0263653484,12.2886694964,35.568975
1.64,2504,27468,1.434792,1.3042084,18.1053511706,11.1297114545,31.565424
1.65,2524,22236,1.446252,1.309956,13.860738255,8.94151298471,26.032536
1.66,2552,28340,1.44188,1.3154284,12.46105919,11.2759905139,33.16324
1.67,2589,28340,1.462785,1.3271214,16.6899082569,11.1192167331,32.18127
1.68,2627,28776,1.484255,1.337143,15.6772575251,11.132006713,32.65361
1.69,2658,27904,1.50177,1.344948,16.2672727273,10.6717927276,31.53717
1.7,2687,28776,1.480537,1.354248,12.5368693402,10.8895064703,32.571814
1.71,2715,28122,1.495965,1.360215,16.061302682,10.5347248148,31.415265
1.72,2750,28776,1.51525,1.3695,13.186009539,10.6462372619,31.82025
1.73,2780,29866,1.53178,1.38166,10.0447585395,10.9322110618,33.69916
1.74,2816,28994,1.551616,1.391104,15.0236111111,10.4784501235,32.583936
1.75,2849,29866,1.569799,1.401708,13.0881118881,10.6697228377,32.965779
1.76,2884,28122,1.54294,1.410276,16.0712871287,9.92519909289,30.8588
1.77,2927,22890,1.565945,1.422522,9.95058517555,7.96008258273,25.05512
1.78,2963,28340,1.555575,1.431129,13.587628866,9.73493991395,31.1115
1.79,3012,29430,1.5813,1.442748,10.5544959128,9.9433196122,31.626
1.8,3069,28558,1.605087,1.457775,10.2437703142,9.46703852991,30.496653
1.81,3115,27904,1.629145,1.47028,9.36393442623,9.11160480514,29.32461
1.82,3153,28122,1.623795,1.478757,13.0830188679,9.0696682455,29.22831
1.83,3194,27468,1.64491,1.48521,12.2864516129,8.74231583269,29.60838
1.84,3229,28558,1.662935,1.491798,11.9433272395,8.98798243864,29.93283
1.85,3260,25942,1.6789,1.4996,10.6290322581,8.08440161484,26.8624
1.86,3299,29430,1.698985,1.507643,12.3216520651,9.05925176766,30.58173
1.87,3330,29648,1.68165,1.51515,11.8362068966,9.03907820648,30.2697
1.88,3379,28340,1.706395,1.527308,9.75688073394,8.51062504995,29.008715
1.89,3405,27468,1.68207,1.53225,12.3965087282,8.18301601783,28.59519
1.9,3440,21800,1.69936,1.53768,12.8675595238,6.4255830115,22.09168
1.91,3482,29430,1.720108,1.542526,12.1842948718,8.56541056243,29.241836
1.92,3514,26814,1.735916,1.5403619,10.7917121047,7.72969862944,27.774656
1.93,3541,29866,1.749254,1.543876,11.2858809802,8.54072522445,29.737318
1.94,3573,29648,1.754343,1.547109,11.0731070496,8.39799057063,29.823831
1.95,3617,28994,1.775947,1.548076,10.5495103373,8.10734119888,30.191099
1.96,3636,30084,1.767096,1.5453,12.9805285118,8.3654905571,30.040632
1.97,3663,28994,1.780218,1.545786,13.6055408971,7.99947066844,28.483488
1.98,3686,30084,1.791396,1.5435125,11.2769010043,8.24522521212,30.453732
1.99,3710,30084,1.80306,1.54336,12.9852348993,8.18893975199,30.65202
2.0,3728,29866,1.75216,1.5420872,12.6864197531,8.0878404107,29.78672
2.01,3751,30084,1.76297,1.541661,11.563253012,8.09391939001,29.97049
2.02,3773,28122,1.77331,1.539384,12.0,7.51947672437,26.59965
2.03,3800,29866,1.786,1.5352,13.0668647845,7.92571297066,28.576
2.04,3826,28994,1.79822,1.5217915,13.6788553259,7.6385126088,28.77152
2.05,3849,30084,1.747446,1.4995704,12.0946969697,7.87532439074,27.959136
2.06,3871,30084,1.757434,1.4690445,14.1666666667,7.82802640962,28.118944
2.07,3889,30084,1.765606,1.435041,13.0843558282,7.78934690409,28.249696
2.08,3907,29648,1.773778,1.375264,12.4329411765,7.63891398926,28.380448
2.09,3926,16132,1.782404,1.3260065,13.8263772955,4.13507829589,16.041636
2.1,3937,30084,1.787398,1.314958,14.7628032345,7.68846176215,28.598368
2.11,3955,30084,1.69274,1.293285,12.627027027,7.65115559343,27.08384
2.12,3965,29866,1.685125,1.283867,14.7064516129,7.57536810922,26.962
2.13,3975,19620,1.689375,1.268025,13.8986384266,4.96334441842,16.89375
2.14,3986,30084,1.69405,1.267548,12.6849112426,7.58839421773,27.1048
2.15,3994,29866,1.69745,1.266098,13.369195923,7.51742703969,25.46175
2.16,4009,30084,1.679771,1.258826,13.9173166927,7.54243969355,26.876336
2.17,4018,30084,1.683542,1.2542187,13.5475113122,7.52473018907,25.25313
2.18,4024,30084,1.686056,1.251464,14.0765625,7.51291882414,25.29084
2.19,4033,30084,1.689827,1.25023,14.504587156,7.49539087815,25.347405
2.2,4038,30084,1.691922,1.247742,13.234375,7.48564679069,25.37883
2.21,4043,29866,1.694017,1.249287,12.8740920097,7.42179810368,25.410255
2.22,4046,30084,1.695274,1.250214,13.5812080537,7.47028277065,25.42911
2.23,4051,30084,1.697369,1.247708,14.2784992785,7.46056778167,25.460535
2.24,4055,29648,1.699045,1.24894,13.2368775236,7.34487626668,25.485675
2.25,4060,30084,1.64836,1.25048,13.7296416938,7.44335629593,24.7254
2.26,4062,30084,1.649172,1.247034,13.2621621622,7.43954437853,24.73758
2.27,4065,30084,1.65039,1.247955,12.0939431397,7.43379781542,24.75585
2.28,4071,30084,1.652826,1.245726,14.0229226361,7.42258090951,24.79239
2.29,4073,30084,1.600689,1.246338,14.0197368421,7.41873034378,24.010335
2.3,4075,24852,1.601475,1.24695,13.0313390313,6.12541769466,20.819175
2.31,4077,30084,1.569645,1.243485,15.5666666667,7.41119166393,23.544675
2.32,4079,30084,1.570415,1.244095,13.9725433526,7.40749769611,23.556225
2.33,4084,30084,1.560088,1.241536,12.9079320113,7.39825120751,23.40132
2.34,4087,30084,1.561234,1.242448,13.4949494949,7.392737461,23.41851
2.35,4088,30084,1.561616,1.242752,14.897510981,7.39089111135,23.42424
2.36,4089,22236,1.561998,1.243056,13.72823219,5.46145939796,17.181978
2.37,4090,30084,1.56238,1.24336,14.1973875181,7.38727808121,23.4357
2.38,4090,30084,1.56238,1.24336,14.1698774081,7.38727808121,23.4357
2.39,4090,29648,1.56238,1.24336,13.1452020202,7.28021608003,23.4357
2.4,4091,30084,1.562762,1.243664,13.0068212824,7.38544127284,23.44143
2.41,4092,30084,1.563144,1.243968,14.3347457627,7.38358808079,23.44716
2.42,4094,30084,1.563908,1.240482,14.5315614618,7.38000717762,23.45862
2.43,4099,30084,1.565818,1.241997,14.2147058824,7.37097887694,23.48727
2.44,4099,30084,1.565818,1.241997,14.6279069767,7.37097887694,23.48727
2.45,4101,30084,1.513269,1.242603,13.5203488372,7.36732002728,22.699035
2.46,4103,29648,1.514007,1.243209,13.2149643705,7.2570064592,22.710105
2.47,4104,29430,1.514376,1.243512,13.8534923339,7.20188998744,22.71564
2.48,4106,29866,1.515114,1.244118,14.6831091181,7.30511937198,22.72671
2.49,4108,30084,1.515852,1.240616,13.6414602347,7.35497532972,22.73778
2.5,4109,30084,1.516221,1.240918,15.1883767535,7.3531783172,22.743315
2.51,4109,28994,1.516221,1.240918,13.9642857143,7.08675881296,22.743315
2.52,4111,22672,1.516959,1.2394665,12.4835355286,5.53886489318,18.203508
2.53,4115,30084,1.4814,1.238615,14.6341127923,7.34257492572,22.221
2.54,4116,29430,1.46118,1.238916,14.2166405024,7.18119040179,21.9177
2.55,4118,9374,1.46189,1.239518,13.7666214383,2.28624056205,7.30945
2.56,4121,29866,1.462955,1.240421,15.0939393939,7.27888795946,21.944325
2.57,4124,29430,1.46402,1.2372,13.6854724965,7.1674528457,21.9603
2.58,4127,29430,1.432069,1.2381,12.4509536785,7.16230346075,21.481035
2.59,4129,30084,1.432763,1.2387,14.0889570552,7.31797687993,21.491445
2.6,4131,30084,1.429326,1.235169,13.9025423729,7.31447163701,21.43989
2.61,4132,30084,1.429672,1.235468,13.9366666667,7.31277825377,21.44508
2.62,4134,29648,1.422096,1.236066,14.3483606557,7.20335628972,21.33144
2.63,4136,872,1.422784,1.236664,13.9646017699,0.211763342977,1.422784
2.64,4136,30084,1.422784,1.236664,13.2954545455,7.3058353327,21.34176
2.65,4138,30084,1.423472,1.237262,12.9610570236,7.30241761219,21.35208
2.66,4142,29866,1.424848,1.234316,14.1865889213,7.24284779706,21.37272
2.67,4145,30084,1.42588,1.23521,14.5576923077,7.29055653208,21.3882
2.68,4148,30084,1.426912,1.236104,13.9746434231,7.28553532434,21.40368
2.69,4155,30084,1.391925,1.234035,14.6877897991,7.27371013243,20.878875
2.7,4157,30084,1.392595,1.234629,13.7608108108,7.27041002336,20.888925
2.71,4163,30084,1.394605,1.232248,12.4224464061,7.26048656888,20.919075
2.72,4170,29430,1.39695,1.23432,13.9573070608,7.09121574472,20.95425
2.73,4175,29866,1.398625,1.2358,13.7303370787,7.18805611496,20.979375
2.74,4179,29212,1.399965,1.232805,12.933423913,7.02423304776,19.59951
2.75,4182,21582,1.40097,1.23369,14.971659919,5.18604149851,15.41067
2.76,4188,29866,1.40298,1.23546,13.9390088945,7.16685504647,21.0447
2.77,4196,30084,1.40566,1.234673,12.3669950739,7.20613524488,21.0849
2.78,4205,29648,1.408675,1.23627,13.1795231417,7.08715690175,21.130125
2.79,4214,30084,1.41169,1.234702,13.6479750779,7.17684194199,21.17535
2.8,4223,30084,1.414705,1.233116,13.6808510638,7.16225006525,21.220575
2.81,4228,30084,1.41638,1.234576,13.0778164925,7.15429469583,21.2457
2.82,4237,29648,1.419395,1.232967,12.7619047619,7.03649156996,19.87153
2.83,4248,30084,1.42308,1.2346812,12.4223163842,7.12238660302,21.3462
2.84,4256,30084,1.42576,1.23424,11.8522875817,7.10972554877,21.3864
2.85,4261,29648,1.427435,1.23569,12.9845559846,6.99884026835,19.98409
2.86,4272,30084,1.43112,1.234608,13.8764880952,7.08455561989,21.4668
2.87,4287,30084,1.436145,1.234656,12.6606397775,7.06108628836,21.542175
2.88,4300,29866,1.3932,1.2384,14.1489675516,6.98985826898,19.5048
2.89,4308,30084,1.395792,1.236396,13.1637931034,7.02846993216,19.541088
2.9,4323,29866,1.400652,1.236378,11.8856825749,6.95466569806,19.609128
2.91,4335,30084,1.40454,1.23981,13.0181564246,6.9870747669,19.66356
2.92,4349,29430,1.409076,1.239465,13.4680232558,6.81437054239,19.727064
2.93,4362,24198,1.413288,1.238808,12.1396786156,5.58712163845,16.959456
2.94,4378,30084,1.396582,1.238974,13.2197802198,6.92219241463,19.552148
2.95,4392,30084,1.401048,1.242936,12.7058080808,6.9013378543,19.614672
2.96,4407,11772,1.405833,1.242774,12.2242703533,2.69179520684,8.434998
2.97,4423,30084,1.410937,1.242863,11.3337484433,6.85550785654,19.753118
2.98,4444,30084,1.417636,1.24432,12.6480099502,6.82497793989,19.846904
2.99,4460,29866,1.42274,1.24434,13.2103861518,6.75249372234,19.91836
3.0,4469,24634,1.425611,1.246851,12.04875,5.55895419932,17.107332
3.01,4485,29866,1.38138,1.24683,12.7431318681,6.71682641341,19.33932
3.02,4499,30084,1.385692,1.2466729,12.7619047619,6.74601951506,19.399688
3.03,4517,30084,1.391236,1.251209,10.521601686,6.7205916795,19.477304
3.04,4532,30084,1.395856,1.250832,12.5666666667,6.6996845218,19.541984
3.05,4550,30084,1.4014,1.25125,12.31,6.67469521275,19.6196
3.06,4571,29866,1.407868,1.257025,11.4473975637,6.59751121209,19.710152
3.07,4584,29866,1.3752,1.256016,11.9553903346,6.57970068936,19.2528
3.08,4599,30084,1.3797,1.255527,11.8408262454,6.60731642278,19.3158
3.09,4612,29648,1.3836,1.254464,10.6882591093,6.49407421028,17.9868
3.1,4633,28776,1.3899,1.260176,9.95243488109,6.27603753209,18.0687
3.11,4655,30084,1.3965,1.261505,11.4434968017,6.53193134973,18.1545
3.12,4667,29866,1.4001,1.264757,11.7225063939,6.46876733392,18.2013
3.13,4687,28994,1.4061,1.26549,10.2962607862,6.25454283512,18.2793
3.14,4702,29648,1.4106,1.26954,10.324137931,6.37631442326,18.3378
3.15,4720,30084,1.416,1.26968,11.5188968335,6.4466669912,18.408
3.16,4744,30084,1.4232,1.271392,8.12627291242,6.41566305845,18.5016
3.17,4772,24416,1.4316,1.278896,10.4637336504,5.17804089729,15.7476
3.18,4799,29648,1.425303,1.281333,10.3470522803,6.254020522,18.528939
3.19,4820,30084,1.43154,1.28212,11.3957158963,6.31959175482,18.61002
3.2,4841,29866,1.432936,1.282865,9.30134158927,6.2477327997,18.628168
3.21,4872,29866,1.442112,1.286208,10.1116803279,6.20977442559,18.747456
3.22,4888,30084,1.446848,1.290432,10.0934256055,6.23559361044,18.809024
3.23,4923,29866,1.42767,1.294749,7.3504193849,6.14832376056,18.55971
3.24,4944,23108,1.43376,1.295328,10.2146248813,4.73770766263,14.3376
3.25,4964,28340,1.43956,1.300568,9.91586998088,5.7881463884,17.27472
3.26,4991,29430,1.44739,1.302651,9.96699669967,5.9795921663,17.36868
3.27,5013,29648,1.45377,1.3053852,7.61650045331,5.99854404149,17.44524
3.28,5044,29866,1.46276,1.31144,9.83521444695,6.00685647779,17.55312
3.29,5073,29866,1.47117,1.313907,9.68544600939,5.9739867628,17.65404
3.3,5103,29430,1.459458,1.316574,6.65824782952,5.85315721828,17.513496
3.31,5133,28558,1.468038,1.324314,9.02590194265,5.64789514686,17.616456
3.32,5166,30084,1.477476,1.327662,8.42027559055,5.91282260955,17.729712
3.33,5187,30084,1.478295,1.327872,9.17691477886,5.8895240549,17.73954
3.34,5221,27250,1.487985,1.336576,8.47068965517,5.3012399902,16.367835
3.35,5254,30084,1.49739,1.33977,9.26287262873,5.81696009475,17.96868
3.36,5287,26160,1.506795,1.342898,9.20154185022,5.02727652938,15.06795
3.37,5316,16568,1.477848,1.344948,7.24777183601,3.1670311,10.344936
3.38,5359,28994,1.489802,1.350468,8.01328021248,5.4988546592,16.387822
3.39,5393,8938,1.499254,1.359036,8.703125,1.68469560093,5.997016
3.4,5430,29430,1.50954,1.36293,8.26736111111,5.51006878218,16.60494
3.41,5455,29866,1.51649,1.369205,9.0434310532,5.56661812585,16.68139
3.42,5477,12208,1.522606,1.36925,7.86531986532,2.26643204853,7.61303
3.43,5506,29866,1.51415,1.3765,8.03134796238,5.51589798119,16.65565
3.44,5543,28994,1.524325,1.380207,6.80557648832,5.31965319102,16.767575
3.45,5582,30084,1.53505,1.384336,6.4111866969,5.48156436536,16.88555
3.46,5616,29212,1.5444,1.387152,8.5519630485,5.29096396979,16.9884
3.47,5639,29212,1.550725,1.392833,6.80739299611,5.2695580038,17.057975
3.48,5667,30084,1.558425,1.399749,8.72653429603,5.40028355411,17.142675
3.49,5711,30084,1.547681,1.404906,6.76985743381,5.35895142043,17.024491
3.5,5750,30084,1.55825,1.40875,8.43669724771,5.32273176332,17.14075
3.51,5791,29212,1.569361,1.413004,6.7743431221,5.13207429859,17.262971
3.52,5831,26596,1.580201,1.416933,6.32716049383,4.64040594152,15.80201
3.53,5870,29866,1.5849,1.42641,7.00355366027,5.17630158328,17.4339
3.54,5911,16350,1.59597,1.430462,7.51090604027,2.81406675556,9.57582
3.55,5954,29430,1.60758,1.434914,7.80065897858,5.02861662104,16.0758
3.56,5991,4142,1.61757,1.43784,6.61494661922,0.703329274923,3.23514
3.57,6031,29212,1.62837,1.441409,7.74647887324,4.92701386107,16.2837
3.58,6064,12644,1.63728,1.449296,6.77906081601,2.12081991114,8.1864
3.59,6096,24852,1.64592,1.450848,6.21200889548,4.14627060485,14.81328
3.6,6135,29866,1.65645,1.453995,6.22835195531,4.95068854481,16.5645
